,Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim
3762,10003762,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,124,7,1,2,90
3763,10003763,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,SUV,266,2,2,6,4
3764,10003764,Boston,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,142,1,2,6,17
3765,10003765,Boston,Employed,Female,Extended_Plan,Website,Sedan_4 Door,182,1,4,6,30
3766,10003766,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,142,1,2,2,86
3767,10003767,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,192,3,1,4,120
3768,10003768,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,3,2,2,95
3769,10003769,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,122,2,1,6,43
3770,10003770,Denver,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,236,4,1,2,86
3771,10003771,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,138,4,4,4,108
3772,10003772,Tampa,Disabled,Female,Primary_Plan,Website,Coupe_2 Door,124,1,2,2,56
3773,10003773,Denver,Unemployed,Female,Premium_Plan,Agents,Coupe_2 Door,222,3,2,4,125
3774,10003774,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,182,9,2,6,47
3775,10003775,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,6,2,6,13
3776,10003776,Tampa,Unemployed,Male,Extended_Plan,Agents,SUV,252,2,1,2,52
3777,10003777,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,3,3,6,30
3778,10003778,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,164,1,1,6,43
3779,10003779,Boston,Medical Leave,Male,Primary_Plan,Agents,Coupe_2 Door,134,1,4,4,103
3780,10003780,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sports Car,228,1,1,2,82
3781,10003781,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,214,2,1,6,0
3782,10003782,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,162,2,3,4,116
3783,10003783,Tampa,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,4,1,4,138
3784,10003784,Denver,Disabled,Female,Primary_Plan,Agents,SUV,216,3,1,2,82
3785,10003785,Tampa,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,122,1,3,2,69
3786,10003786,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,7,3,2,56
3787,10003787,Tampa,Employed,Female,Premium_Plan,Customer_Call_Centre,Sports Car,306,1,1,5,17
3788,10003788,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,194,1,3,6,0
3789,10003789,Tampa,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,136,2,1,6,47
3790,10003790,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,180,2,1,6,30
3791,10003791,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,264,2,2,2,82
3792,10003792,Tampa,Employed,Female,Extended_Plan,Website,Coupe_2 Door,162,7,3,2,73
3793,10003793,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,146,3,1,2,73
3794,10003794,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,2,6,4
3795,10003795,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,1,6,34
3796,10003796,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,146,9,2,6,4
3797,10003797,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,9,2,6,9
3798,10003798,Boston,Retired,Male,Primary_Plan,Direct Branch Contact,SUV,202,2,1,6,13
3799,10003799,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,210,7,2,2,73
3800,10003800,Indianapolis,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,184,1,2,2,69
3801,10003801,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,164,2,2,2,73
3802,10003802,Boston,Employed,Male,Primary_Plan,Website,Coupe_2 Door,132,2,4,6,30
3803,10003803,Denver,Retired,Male,Extended_Plan,Website,SUV,264,4,3,2,60
3804,10003804,Denver,Employed,Male,Extended_Plan,Website,Coupe_2 Door,164,2,1,6,22
3805,10003805,Denver,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,122,7,2,6,17
3806,10003806,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Luxirious_Car,364,6,2,4,129
3807,10003807,Tampa,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,2,1,5,99
3808,10003808,Denver,Unemployed,Female,Primary_Plan,Website,SUV,232,8,1,6,30
3809,10003809,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,1,3,5,99
3810,10003810,Indianapolis,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,146,1,1,2,60
3811,10003811,Boston,Unemployed,Male,Primary_Plan,Agents,SUV,238,1,2,2,82
3812,10003812,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,190,9,4,4,108
3813,10003813,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,128,1,3,6,0
3814,10003814,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,124,1,4,6,47
3815,10003815,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,272,5,1,4,125
3816,10003816,Tampa,Employed,Male,Primary_Plan,Agents,Sports Car,232,8,1,5,34
3817,10003817,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,228,1,2,2,64
3818,10003818,Denver,Employed,Male,Premium_Plan,Agents,SUV,394,7,2,4,108
3819,10003819,Denver,Disabled,Female,Extended_Plan,Direct Branch Contact,Sports Car,252,3,3,4,129
3820,10003820,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,1,2,2,69
3821,10003821,Tampa,Disabled,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,2,1,6,13
3822,10003822,Tampa,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,1,2,4,108
3823,10003823,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,216,1,2,4,120
3824,10003824,Denver,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,192,2,1,6,22
3825,10003825,Tampa,Medical Leave,Female,Extended_Plan,Agents,Sports Car,270,2,1,4,125
3826,10003826,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,2,2,4,138
3827,10003827,Indianapolis,Disabled,Male,Extended_Plan,Agents,SUV,274,3,1,2,69
3828,10003828,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,164,2,4,6,39
3829,10003829,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,196,8,1,2,90
3830,10003830,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,146,1,2,6,34
3831,10003831,Boston,Employed,Male,Primary_Plan,Agents,SUV,222,1,2,6,43
3832,10003832,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,5,2,6,13
3833,10003833,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Luxirious_Car,384,1,4,5,13
3834,10003834,Indianapolis,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,196,1,1,6,17
3835,10003835,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,1,3,2,60
3836,10003836,Boston,Employed,Male,Extended_Plan,Website,Sedan_4 Door,178,2,2,6,39
3837,10003837,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,128,1,4,2,90
3838,10003838,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,160,2,1,6,22
3839,10003839,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,6,34
3840,10003840,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,184,1,2,4,108
3841,10003841,Denver,Employed,Male,Primary_Plan,Agents,SUV,214,3,1,6,4
3842,10003842,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,2,6,13
3843,10003843,Fairfield,Disabled,Female,Primary_Plan,Agents,SUV,210,3,1,6,17
3844,10003844,Indianapolis,Unemployed,Male,Extended_Plan,Agents,SUV,252,1,4,2,64
3845,10003845,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,126,6,1,6,34
3846,10003846,Boston,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,218,2,1,6,22
3847,10003847,Tampa,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,142,1,1,6,39
3848,10003848,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Luxirious_Car,380,4,1,5,9
3849,10003849,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,216,2,1,6,17
3850,10003850,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,146,2,1,4,112
3851,10003851,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,164,1,2,2,56
3852,10003852,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,3,3,6,0
3853,10003853,Denver,Disabled,Female,Primary_Plan,Agents,Sports Car,224,1,3,4,116
3854,10003854,Tampa,Employed,Male,Extended_Plan,Agents,Luxurious_SUV,458,1,3,4,120
3855,10003855,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,182,2,3,6,9
3856,10003856,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,146,3,1,4,103
3857,10003857,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,5,2,6,17
3858,10003858,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,126,2,1,6,13
3859,10003859,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,3,2,6,43
3860,10003860,Fairfield,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,184,1,3,6,4
3861,10003861,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,144,1,1,4,120
3862,10003862,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,2,4,103
3863,10003863,Boston,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,154,1,2,6,26
3864,10003864,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,8,2,6,47
3865,10003865,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,164,1,1,6,43
3866,10003866,Boston,Disabled,Female,Primary_Plan,Website,Coupe_2 Door,142,2,2,2,69
3867,10003867,Tampa,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,180,1,2,6,4
3868,10003868,Tampa,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,190,3,1,2,64
3869,10003869,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,128,2,2,5,99
3870,10003870,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,1,2,4,112
3871,10003871,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,178,7,2,4,116
3872,10003872,Fairfield,Unemployed,Female,Extended_Plan,Customer_Call_Centre,SUV,258,8,1,2,56
3873,10003873,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,138,2,2,2,60
3874,10003874,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,8,3,6,26
3875,10003875,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,146,3,4,6,4
3876,10003876,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,196,5,3,4,129
3877,10003877,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,260,7,4,2,86
3878,10003878,Denver,Employed,Male,Primary_Plan,Agents,Sports Car,218,6,3,2,60
3879,10003879,Denver,Employed,Male,Primary_Plan,Website,SUV,222,1,2,6,9
3880,10003880,Tampa,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,148,1,1,2,73
3881,10003881,Denver,Employed,Male,Primary_Plan,Website,Luxurious_SUV,370,6,1,2,64
3882,10003882,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,134,2,2,6,4
3883,10003883,Tampa,Medical Leave,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,202,7,1,4,125
3884,10003884,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,200,1,2,2,90
3885,10003885,Fairfield,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,174,2,1,6,4
3886,10003886,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,7,1,6,26
3887,10003887,Tampa,Unemployed,Female,Primary_Plan,Agents,SUV,216,5,2,6,9
3888,10003888,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,130,9,2,6,22
3889,10003889,Boston,Employed,Female,Extended_Plan,Agents,Luxirious_Car,440,7,3,2,73
3890,10003890,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,180,7,3,4,108
3891,10003891,Denver,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,148,1,1,4,103
3892,10003892,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,146,1,3,4,112
3893,10003893,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,206,1,1,2,60
3894,10003894,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,1,2,4,112
3895,10003895,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,208,1,1,2,56
3896,10003896,Tampa,Employed,Female,Premium_Plan,Agents,Coupe_2 Door,208,1,1,4,133
3897,10003897,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,4,2,4,103
3898,10003898,Boston,Employed,Female,Primary_Plan,Website,Coupe_2 Door,136,2,3,4,150
3899,10003899,Denver,Employed,Male,Primary_Plan,Agents,SUV,232,3,1,6,4
3900,10003900,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,192,2,4,6,22
3901,10003901,Tampa,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,132,2,3,2,60
3902,10003902,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,212,7,4,2,52
3903,10003903,Denver,Disabled,Male,Primary_Plan,Agents,SUV,236,4,1,4,146
3904,10003904,Tampa,Unemployed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,160,1,1,6,13
3905,10003905,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,138,2,4,2,82
3906,10003906,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,144,2,4,4,129
3907,10003907,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,4,4,125
3908,10003908,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,226,5,1,4,150
3909,10003909,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Luxurious_SUV,446,4,4,5,22
3910,10003910,Boston,Employed,Female,Extended_Plan,Agents,Sports Car,252,1,3,2,90
3911,10003911,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,134,4,1,4,142
3912,10003912,Tampa,Retired,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,1,2,6,47
3913,10003913,Denver,Medical Leave,Female,Extended_Plan,Agents,SUV,248,1,2,4,120
3914,10003914,Boston,Employed,Male,Primary_Plan,Website,SUV,216,8,2,2,52
3915,10003915,Indianapolis,Employed,Female,Extended_Plan,Agents,Sports Car,262,2,1,2,95
3916,10003916,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,1,4,6,43
3917,10003917,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,7,3,4,129
3918,10003918,Boston,Employed,Female,Premium_Plan,Customer_Call_Centre,Sports Car,292,2,2,5,99
3919,10003919,Boston,Employed,Male,Primary_Plan,Agents,SUV,232,1,1,2,64
3920,10003920,Fairfield,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,148,9,1,6,0
3921,10003921,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,7,2,4,138
3922,10003922,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,174,6,2,2,82
3923,10003923,Denver,Employed,Male,Primary_Plan,Agents,Luxurious_SUV,398,1,3,2,60
3924,10003924,Boston,Medical Leave,Male,Primary_Plan,Customer_Call_Centre,SUV,220,2,1,2,56
3925,10003925,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,126,1,3,6,26
3926,10003926,Denver,Disabled,Female,Primary_Plan,Direct Branch Contact,SUV,204,1,1,6,22
3927,10003927,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,226,4,4,4,142
3928,10003928,Denver,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,130,2,4,6,4
3929,10003929,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,212,2,1,2,90
3930,10003930,Tampa,Retired,Male,Extended_Plan,Agents,Sedan_4 Door,192,5,1,4,120
3931,10003931,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,130,3,1,2,73
3932,10003932,Denver,Unemployed,Female,Primary_Plan,Agents,SUV,206,6,1,6,9
3933,10003933,Tampa,Employed,Female,Premium_Plan,Agents,Coupe_2 Door,236,1,1,4,120
3934,10003934,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,6,1,4,120
3935,10003935,Denver,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,126,2,2,2,73
3936,10003936,Denver,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,208,2,4,2,64
3937,10003937,Denver,Employed,Female,Primary_Plan,Agents,Sports Car,212,5,2,2,69
3938,10003938,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,182,1,3,2,56
3939,10003939,Boston,Disabled,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,1,2,2,60
3940,10003940,Tampa,Disabled,Female,Extended_Plan,Agents,Sedan_4 Door,156,2,3,2,77
3941,10003941,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,124,1,1,4,129
3942,10003942,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,198,5,4,6,4
3943,10003943,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,2,1,2,64
3944,10003944,Tampa,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,204,2,1,4,150
3945,10003945,Indianapolis,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,168,7,2,4,142
3946,10003946,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,188,2,3,5,99
3947,10003947,Indianapolis,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,158,4,3,6,30
3948,10003948,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,1,4,2,60
3949,10003949,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,3,2,56
3950,10003950,Boston,Unemployed,Female,Primary_Plan,Agents,Sports Car,212,1,3,5,9
3951,10003951,Boston,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,130,6,2,6,30
3952,10003952,Indianapolis,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,180,1,2,6,34
3953,10003953,Boston,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,138,4,1,2,86
3954,10003954,Boston,Employed,Male,Premium_Plan,Agents,Coupe_2 Door,222,7,4,6,26
3955,10003955,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,226,1,2,4,108
3956,10003956,Boston,Unemployed,Female,Extended_Plan,Website,SUV,268,1,3,2,56
3957,10003957,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,186,1,2,6,39
3958,10003958,Tampa,Employed,Female,Extended_Plan,Agents,SUV,248,3,2,4,120
3959,10003959,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,182,1,1,6,34
3960,10003960,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,128,2,2,2,86
3961,10003961,Denver,Disabled,Female,Primary_Plan,Agents,SUV,238,2,2,6,47
3962,10003962,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,1,3,6,47
3963,10003963,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,9,1,4,133
3964,10003964,Tampa,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,162,1,3,4,142
3965,10003965,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,2,2,4,112
3966,10003966,Denver,Retired,Female,Extended_Plan,Agents,Sedan_4 Door,156,1,2,6,43
3967,10003967,Denver,Disabled,Female,Primary_Plan,Website,Sedan_4 Door,126,1,1,2,95
3968,10003968,Fairfield,Employed,Female,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,232,1,2,2,64
3969,10003969,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,160,3,2,6,22
3970,10003970,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,144,2,1,2,64
3971,10003971,Boston,Employed,Female,Primary_Plan,Website,Coupe_2 Door,136,2,1,2,90
3972,10003972,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,3,1,2,69
3973,10003973,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,3,2,6,39
3974,10003974,Tampa,Retired,Female,Primary_Plan,Agents,Sedan_4 Door,126,7,2,2,56
3975,10003975,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,3,1,2,52
3976,10003976,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,2,4,142
3977,10003977,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,148,4,1,5,99
3978,10003978,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,128,8,2,2,60
3979,10003979,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,2,2,2,56
3980,10003980,Indianapolis,Employed,Female,Extended_Plan,Agents,SUV,270,2,1,2,77
3981,10003981,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,SUV,274,2,2,6,43
3982,10003982,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,228,6,3,2,95
3983,10003983,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,138,1,2,6,17
3984,10003984,Denver,Employed,Female,Extended_Plan,Agents,SUV,254,2,1,6,22
3985,10003985,Tampa,Employed,Female,Premium_Plan,Customer_Call_Centre,SUV,356,7,1,6,0
3986,10003986,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,278,1,1,2,69
3987,10003987,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,SUV,278,2,1,4,103
3988,10003988,Indianapolis,Unemployed,Female,Extended_Plan,Website,Coupe_2 Door,174,2,2,6,43
3989,10003989,Fairfield,Employed,Male,Extended_Plan,Website,Coupe_2 Door,162,1,2,6,22
3990,10003990,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,3,2,4,138
3991,10003991,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,2,2,60
3992,10003992,Tampa,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,2,1,5,99
3993,10003993,Fairfield,Disabled,Female,Extended_Plan,Agents,Sedan_4 Door,182,2,2,2,73
3994,10003994,Boston,Employed,Male,Extended_Plan,Website,Coupe_2 Door,190,1,2,6,22
3995,10003995,Denver,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,188,1,2,6,13
3996,10003996,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,152,2,1,6,26
3997,10003997,Fairfield,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,7,1,2,90
3998,10003998,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,156,7,4,4,142
3999,10003999,Denver,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,130,3,1,6,39
4000,10004000,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,7,4,6,22
4001,10004001,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,160,2,2,5,99
