Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim,Churn
10004284,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,136,1,3,7,47,No
10004285,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,204,2,1,2,64,No
10004286,Tampa,Employed,Female,Premium_Plan,Direct Branch Contact,Coupe_2 Door,204,1,4,7,17,No
10004287,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,128,6,2,7,22,Yes
10004288,Denver,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,168,7,1,7,26,No
10004289,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,128,1,2,7,47,No
10004290,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,218,2,1,7,43,No
10004291,Denver,Disabled,Female,Primary_Plan,Website,Sedan_4 Door,122,5,1,2,82,No
10004292,Denver,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,144,1,3,2,82,No
10004293,Boston,Disabled,Female,Premium_Plan,Agents,Sedan_4 Door,202,2,1,2,77,Yes
10004294,Denver,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,218,8,3,7,22,No
10004295,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,2,69,Yes
10004296,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,SUV,208,2,3,4,125,No
10004297,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,146,2,2,4,129,No
10004298,Indianapolis,Unemployed,Female,Premium_Plan,Direct Branch Contact,Luxurious_SUV,562,2,1,2,69,No
10004299,Denver,Unemployed,Female,Primary_Plan,Agents,SUV,222,6,1,7,13,No
10004300,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,2,4,142,No
10004301,Fairfield,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,176,2,2,7,30,Yes
10004302,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,232,6,2,7,22,No
10004303,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,128,2,2,7,43,Yes
10004304,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,4,1,7,39,No
10004305,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,214,3,2,7,9,Yes
10004306,Indianapolis,Medical Leave,Male,Primary_Plan,Customer_Call_Centre,SUV,226,2,1,7,4,Yes
10004307,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,2,2,7,26,Yes
10004308,Fairfield,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,186,3,1,7,34,No
10004309,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,142,1,2,7,17,Yes
10004310,Boston,Employed,Male,Extended_Plan,Website,SUV,252,2,1,7,13,No
10004311,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,2,1,2,52,No
10004312,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,132,1,4,7,13,No
10004313,Denver,Employed,Male,Premium_Plan,Direct Branch Contact,SUV,340,8,1,7,99,No
10004314,Denver,Unemployed,Male,Primary_Plan,Agents,SUV,202,1,1,7,4,Yes
10004315,Indianapolis,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,130,1,3,7,34,No
10004316,Denver,Employed,Male,Primary_Plan,Website,Coupe_2 Door,132,2,2,4,116,No
10004317,Boston,Employed,Female,Premium_Plan,Website,Sedan_4 Door,230,2,2,7,43,Yes
10004318,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,136,5,4,7,9,No
10004319,Denver,Unemployed,Male,Extended_Plan,Direct Branch Contact,SUV,276,3,1,7,99,No
10004320,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,9,1,7,34,No
10004321,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,220,1,2,4,108,No
10004322,Tampa,Unemployed,Male,Primary_Plan,Agents,SUV,202,1,3,7,17,No
10004323,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,140,2,4,4,120,No
10004324,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,166,1,3,7,13,Yes
10004325,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,164,2,2,7,34,No
10004326,Denver,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,146,2,1,7,39,Yes
10004327,Tampa,Employed,Female,Primary_Plan,Website,Sedan_4 Door,142,2,3,2,77,No
10004328,Boston,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,172,2,1,2,82,No
10004329,Denver,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,132,2,1,7,4,No
10004330,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,SUV,204,5,2,2,69,No
10004331,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,228,3,2,7,47,No
10004332,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,126,3,2,4,150,No
10004333,Boston,Unemployed,Male,Primary_Plan,Website,Sports Car,200,3,2,2,95,No
10004334,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sports Car,234,4,2,7,47,No
10004335,Tampa,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,190,6,1,2,52,Yes
10004336,Boston,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,132,1,4,7,13,No
10004337,Boston,Disabled,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,128,2,4,7,17,No
10004338,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,124,3,1,7,26,No
10004339,Denver,Employed,Female,Extended_Plan,Agents,SUV,276,1,2,2,86,Yes
10004340,Denver,Unemployed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,202,1,1,4,146,No
10004341,Boston,Medical Leave,Male,Primary_Plan,Agents,Luxurious_SUV,368,7,1,2,82,No
10004342,Boston,Unemployed,Female,Premium_Plan,Direct Branch Contact,SUV,380,7,3,2,90,No
10004343,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,1,2,2,56,No
10004344,Fairfield,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,176,1,4,7,39,No
10004345,Boston,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,186,4,1,7,30,No
10004346,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,180,4,3,7,43,No
10004347,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,1,1,2,69,No
10004348,Boston,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,204,2,3,4,129,No
10004349,Boston,Retired,Female,Primary_Plan,Agents,SUV,212,3,1,4,108,Yes
10004350,Boston,Unemployed,Male,Extended_Plan,Agents,Luxirious_Car,450,2,1,4,112,No
10004351,Tampa,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,186,2,2,4,133,No
10004352,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,136,5,3,7,0,No
10004353,Tampa,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,1,2,7,34,Yes
10004354,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,1,2,7,17,No
10004355,Tampa,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,144,2,1,4,116,No
10004356,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,152,1,2,7,30,No
10004357,Denver,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,148,8,1,2,82,No
10004358,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,2,4,7,13,No
10004359,Fairfield,Employed,Female,Primary_Plan,Agents,SUV,218,4,1,2,73,No
10004360,Indianapolis,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,200,2,2,4,129,No
10004361,Boston,Employed,Female,Primary_Plan,Agents,SUV,204,3,2,2,95,No
10004362,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,132,1,1,7,47,No
10004363,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,202,9,3,7,22,No
10004364,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,2,2,4,120,No
10004365,Fairfield,Retired,Male,Primary_Plan,Agents,SUV,212,2,1,7,47,Yes
10004366,Tampa,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,162,8,4,7,34,No
10004367,Boston,Disabled,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,2,2,7,17,Yes
10004368,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,130,4,4,2,56,No
10004369,Indianapolis,Employed,Male,Primary_Plan,Website,SUV,238,2,2,2,64,No
10004370,Denver,Retired,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,210,1,4,7,4,No
10004371,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,128,1,4,4,129,No
10004372,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,218,6,1,7,43,No
10004373,Fairfield,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,194,6,1,4,125,No
10004374,Indianapolis,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,7,2,4,129,No
10004375,Tampa,Employed,Female,Primary_Plan,Website,Coupe_2 Door,138,2,2,2,60,Yes
10004376,Fairfield,Unemployed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,1,4,7,22,No
10004377,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,222,1,1,2,73,No
10004378,Boston,Medical Leave,Male,Primary_Plan,Agents,Coupe_2 Door,144,3,1,4,133,No
10004379,Indianapolis,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,220,3,1,7,39,No
10004380,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,SUV,292,7,1,7,26,No
10004381,Indianapolis,Medical Leave,Female,Premium_Plan,Website,Sedan_4 Door,230,1,1,4,146,No
10004382,Indianapolis,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,124,3,1,7,4,No
10004383,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,224,1,2,7,0,No
10004384,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,1,2,4,133,No
10004385,Tampa,Unemployed,Female,Primary_Plan,Website,Sports Car,224,3,1,2,52,Yes
10004386,Indianapolis,Unemployed,Male,Extended_Plan,Agents,SUV,268,3,1,4,103,No
10004387,Indianapolis,Employed,Female,Premium_Plan,Agents,SUV,310,4,1,7,26,No
10004388,Indianapolis,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,254,2,1,2,86,No
10004389,Boston,Employed,Male,Primary_Plan,Agents,SUV,206,4,2,7,39,No
10004390,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,266,2,3,7,17,No
10004391,Tampa,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,4,4,4,120,No
10004392,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,224,4,1,4,129,No
10004393,Tampa,Retired,Female,Extended_Plan,Agents,SUV,246,1,1,7,4,Yes
10004394,Tampa,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,222,1,2,2,77,Yes
10004395,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,232,3,1,7,9,No
10004396,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,130,1,3,7,30,No
10004397,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,124,2,1,7,13,No
10004398,Boston,Employed,Male,Primary_Plan,Agents,SUV,236,1,1,4,133,Yes
10004399,Fairfield,Unemployed,Male,Extended_Plan,Agents,SUV,272,2,1,4,129,No
10004400,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,2,3,4,150,No
10004401,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,3,4,120,No
10004402,Denver,Medical Leave,Female,Primary_Plan,Website,Sedan_4 Door,146,2,3,7,22,No
10004403,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,236,2,3,2,52,No
10004404,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,1,1,4,125,No
10004405,Fairfield,Medical Leave,Female,Primary_Plan,Direct Branch Contact,SUV,226,7,1,7,26,No
10004406,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,180,4,2,4,133,No
10004407,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,7,1,2,56,No
10004408,Fairfield,Employed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,146,1,1,2,77,No
10004409,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,3,1,2,77,No
10004410,Denver,Employed,Male,Primary_Plan,Website,Sports Car,220,1,1,2,52,No
10004411,Boston,Employed,Female,Primary_Plan,Website,SUV,230,1,1,7,9,No
10004412,Tampa,Disabled,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,1,2,4,146,No
10004413,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,190,4,3,7,43,No
10004414,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,234,1,4,7,43,No
10004415,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,138,3,3,2,52,No
10004416,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,136,6,1,7,34,No
10004417,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sports Car,264,2,2,4,120,No
10004418,Tampa,Employed,Female,Premium_Plan,Agents,Coupe_2 Door,238,7,2,7,22,No
10004419,Tampa,Retired,Male,Primary_Plan,Agents,SUV,208,7,1,4,108,No
10004420,Tampa,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,178,2,1,4,150,No
10004421,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sports Car,206,2,1,7,9,No
10004422,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,142,1,2,7,17,Yes
10004423,Denver,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,130,1,2,4,133,No
10004424,Denver,Employed,Male,Primary_Plan,Website,SUV,234,1,2,7,4,No
10004425,Boston,Employed,Male,Extended_Plan,Agents,Sports Car,274,5,2,7,9,Yes
10004426,Boston,Employed,Female,Primary_Plan,Agents,Sports Car,218,2,2,7,43,Yes
10004427,Tampa,Employed,Male,Primary_Plan,Website,Sedan_4 Door,126,1,2,7,47,No
10004428,Indianapolis,Disabled,Female,Primary_Plan,Direct Branch Contact,SUV,226,2,1,7,43,Yes
10004429,Boston,Employed,Male,Extended_Plan,Website,Sedan_4 Door,160,3,3,7,99,No
10004430,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,270,9,1,7,39,No
10004431,Boston,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,184,1,1,4,142,No
10004432,Denver,Unemployed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,234,8,1,2,77,No
10004433,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,3,4,4,116,No
10004434,Denver,Retired,Female,Extended_Plan,Agents,Sedan_4 Door,156,1,2,7,43,Yes
10004435,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,124,1,3,4,112,No
10004436,Boston,Unemployed,Female,Extended_Plan,Direct Branch Contact,SUV,278,1,2,7,22,No
10004437,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,134,3,4,2,60,No
10004438,Tampa,Medical Leave,Male,Primary_Plan,Website,Sports Car,232,9,2,7,30,No
10004439,Boston,Employed,Female,Extended_Plan,Agents,SUV,278,3,1,2,52,No
10004440,Fairfield,Employed,Female,Primary_Plan,Website,SUV,212,1,2,2,82,No
10004441,Tampa,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,126,5,2,2,69,No
10004442,Fairfield,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Luxurious_SUV,384,1,2,7,4,No
10004443,Boston,Employed,Male,Extended_Plan,Website,Luxurious_SUV,480,2,1,7,4,No
10004444,Denver,Medical Leave,Male,Primary_Plan,Agents,Luxurious_SUV,388,3,1,5,108,No
10004445,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,140,2,2,7,9,No
10004446,Tampa,Employed,Male,Primary_Plan,Agents,SUV,210,2,1,7,13,Yes
10004447,Boston,Unemployed,Male,Primary_Plan,Agents,Sports Car,234,1,3,7,34,No
10004448,Boston,Employed,Female,Extended_Plan,Agents,Sports Car,266,3,1,7,0,No
10004449,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,176,3,4,4,116,No
10004450,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,2,1,4,103,No
10004451,Denver,Unemployed,Male,Extended_Plan,Agents,SUV,248,2,3,2,56,No
10004452,Tampa,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,154,2,1,7,43,No
10004453,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sports Car,232,3,1,7,43,No
10004454,Denver,Disabled,Female,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,228,9,2,7,99,No
10004455,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,SUV,234,2,2,2,64,No
10004456,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,182,6,3,4,108,No
10004457,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,226,8,1,4,112,No
10004458,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,134,1,2,2,90,No
10004459,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,200,7,3,4,129,No
10004460,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,7,1,7,0,No
10004461,Boston,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,198,1,2,2,52,Yes
10004462,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,1,7,99,No
10004463,Fairfield,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,136,4,2,7,43,No
10004464,Denver,Employed,Female,Extended_Plan,Website,Sedan_4 Door,180,2,2,4,138,No
10004465,Denver,Medical Leave,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,1,7,99,Yes
10004466,Tampa,Disabled,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,4,1,4,108,No
10004467,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,140,3,1,2,64,No
10004468,Boston,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,134,2,2,7,30,No
10004469,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,122,3,3,7,34,No
10004470,Fairfield,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,126,7,1,2,56,No
10004471,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,126,1,4,7,26,No
10004472,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,3,3,7,9,No
10004473,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,124,1,3,2,64,No
10004474,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,196,1,2,4,125,No
10004475,Fairfield,Employed,Male,Premium_Plan,Agents,Sedan_4 Door,204,9,1,7,26,No
10004476,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,122,8,2,4,142,No
10004477,Tampa,Unemployed,Male,Primary_Plan,Website,Luxurious_SUV,384,2,1,5,150,No
10004478,Fairfield,Employed,Female,Primary_Plan,Agents,SUV,208,2,4,2,86,No
10004479,Indianapolis,Unemployed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,178,1,1,2,52,No
10004480,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,154,1,2,7,43,No
10004481,Boston,Employed,Male,Primary_Plan,Agents,SUV,210,2,1,7,13,Yes
10004482,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,142,1,2,7,47,No
10004483,Fairfield,Unemployed,Female,Extended_Plan,Agents,Sports Car,258,2,1,7,9,No
10004484,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,1,4,2,56,No
10004485,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,274,3,1,2,77,No
10004486,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,190,5,2,7,30,No
10004487,Boston,Disabled,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,134,8,3,2,60,No
10004488,Denver,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,236,2,1,4,116,No
10004489,Denver,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,2,4,116,No
10004490,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,224,2,1,7,4,No
10004491,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,174,2,1,2,52,No
10004492,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,2,2,7,26,No
10004493,Fairfield,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,176,1,1,2,60,No
10004494,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,4,3,2,90,No
10004495,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,7,2,4,138,Yes
10004496,Denver,Unemployed,Male,Premium_Plan,Website,Sedan_4 Door,210,4,4,7,4,No
10004497,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,230,2,1,2,95,No
10004498,Tampa,Employed,Male,Premium_Plan,Agents,SUV,396,1,2,4,125,No
10004499,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,146,2,1,4,120,No
10004500,Denver,Unemployed,Male,Extended_Plan,Direct Branch Contact,SUV,252,8,1,2,69,No
10004501,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,138,1,1,7,39,No
10004502,Denver,Retired,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,1,2,90,Yes
10004503,Denver,Unemployed,Female,Primary_Plan,Agents,Sports Car,232,1,1,2,77,No
10004504,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,146,1,1,7,43,No
10004505,Boston,Employed,Female,Primary_Plan,Agents,SUV,220,1,1,7,26,Yes
10004506,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,206,1,1,4,103,No
10004507,Fairfield,Employed,Male,Extended_Plan,Agents,Luxirious_Car,458,5,2,4,138,No
10004508,Boston,Retired,Female,Extended_Plan,Agents,Sports Car,278,1,1,7,13,Yes
10004509,Denver,Employed,Female,Extended_Plan,Website,SUV,268,5,1,7,13,No
10004510,Fairfield,Employed,Female,Primary_Plan,Website,Sedan_4 Door,146,4,2,4,146,No
10004511,Fairfield,Medical Leave,Male,Primary_Plan,Agents,Coupe_2 Door,130,1,1,2,95,No
10004512,Tampa,Retired,Male,Extended_Plan,Agents,Sedan_4 Door,192,5,1,4,120,Yes
10004513,Boston,Medical Leave,Female,Primary_Plan,Website,Sedan_4 Door,126,9,2,4,125,Yes
10004514,Denver,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,122,1,1,7,0,No
10004515,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,164,1,1,2,60,No
10004516,Boston,Employed,Male,Primary_Plan,Website,Sedan_4 Door,146,3,2,4,116,No
10004517,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,174,3,2,7,34,No
10004518,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,148,1,2,4,133,No
10004519,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,164,1,2,2,64,No
10004520,Denver,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,124,2,4,2,82,No
10004521,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,128,9,2,2,90,No
10004522,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,148,1,2,7,47,No
10004523,Fairfield,Employed,Male,Extended_Plan,Direct Branch Contact,SUV,254,1,1,4,146,No
10004524,Fairfield,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,3,4,7,99,No
10004525,Tampa,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,166,1,3,7,34,No
10004526,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,132,8,1,2,64,Yes
10004527,Denver,Unemployed,Female,Extended_Plan,Direct Branch Contact,Sports Car,244,9,1,2,64,Yes
10004528,Denver,Employed,Female,Extended_Plan,Website,Coupe_2 Door,182,1,2,7,13,No
10004529,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,SUV,246,6,2,7,47,No
10004530,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,122,9,1,7,26,No
10004531,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,160,1,3,7,0,No
